Layer 1 weights,Layer 2 weights,Layer 3 weights,Layer 1 biases,Layer 2 biases,Layer 3 biases
0.078049004,,,,,
0.03687995,,,,,
0.10776732,,,,,
0.08046117,,,,,
0.060684588,,,,,
-0.029183263,,,,,
0.011593848,,,,,
-0.0054900297,,,,,
0.054798376,,,,,
0.05061438,,,,,
0.04871169,,,,,
0.08223751,,,,,
0.013167557,,,,,
0.08245599,,,,,
0.18977004,,,,,
0.14060481,,,,,
0.36537108,,,,,
0.008674677,,,,,
-0.3738848,,,,,
0.07796056,,,,,
0.124161966,,,,,
0.08895265,,,,,
0.015351983,,,,,
0.06756218,,,,,
0.09019095,,,,,
0.09188401,,,,,
0.07019493,,,,,
0.031840034,,,,,
0.027969567,,,,,
0.0368448,,,,,
0.07377945,,,,,
0.03453182,,,,,
0.02230584,,,,,
0.00089014537,,,,,
0.0010826143,,,,,
0.013853115,,,,,
0.06866387,,,,,
0.054653917,,,,,
0.07976455,,,,,
0.024220986,,,,,
0.033706438,,,,,
0.021126384,,,,,
0.14422591,,,,,
0.0430236,,,,,
-0.09809531,,,,,
-0.06867541,,,,,
0.010882636,,,,,
0.26851737,,,,,
0.20499577,,,,,
0.08017278,,,,,
0.035764582,,,,,
-0.036866028,,,,,
0.03042885,,,,,
0.03506089,,,,,
0.025535531,,,,,
0.010205025,,,,,
0.03981309,,,,,
-0.019269537,,,,,
-0.0033339947,,,,,
-0.0007919086,,,,,
-0.025144566,,,,,
0.06659712,,,,,
0.04851119,,,,,
0.033679184,,,,,
0.084040396,,,,,
0.06344964,,,,,
0.12423137,,,,,
0.13414732,,,,,
0.095569685,,,,,
0.040776674,,,,,
0.26018107,,,,,
0.3221042,,,,,
0.009873475,,,,,
-0.06416412,,,,,
-0.047633648,,,,,
0.36520797,,,,,
-0.064183675,,,,,
0.1719154,,,,,
0.10932255,,,,,
-0.015086106,,,,,
-0.0076131127,,,,,
-0.024143653,,,,,
0.022276683,,,,,
-0.013945654,,,,,
0.0010021839,,,,,
-0.01892312,,,,,
-0.016755687,,,,,
-0.030299801,,,,,
0.003726116,,,,,
0.0372734,,,,,
0.00893494,,,,,
0.06557259,,,,,
0.063886546,,,,,
0.109172516,,,,,
0.13566169,,,,,
0.11700664,,,,,
0.05067725,,,,,
-0.1349475,,,,,
0.026193038,,,,,
-0.26005566,,,,,
0.020350687,,,,,
-0.007628041,,,,,
-0.020894716,,,,,
0.45182288,,,,,
-0.39194334,,,,,
0.14026694,,,,,
0.15962291,,,,,
0.09793204,,,,,
0.03740187,,,,,
-0.07250713,,,,,
-0.03833297,,,,,
-0.043637544,,,,,
0.009461431,,,,,
-0.023822311,,,,,
-0.023987405,,,,,
-0.0043369164,,,,,
-0.031151306,,,,,
-0.021899708,,,,,
-0.016723754,,,,,
-0.051466823,,,,,
-0.043297697,,,,,
0.04078269,,,,,
0.05112539,,,,,
0.077791505,,,,,
0.10391144,,,,,
-0.14681935,,,,,
-0.24081472,,,,,
-0.0085737575,,,,,
0.0041622436,,,,,
-0.028569942,,,,,
0.03231143,,,,,
0.4249037,,,,,
-0.038217936,,,,,
0.43800956,,,,,
0.2693681,,,,,
0.13849783,,,,,
0.03588702,,,,,
-0.050053656,,,,,
-0.104134746,,,,,
-0.13129623,,,,,
-0.0554718,,,,,
-0.0772651,,,,,
0.016214188,,,,,
-0.012515776,,,,,
0.023490675,,,,,
-0.06406207,,,,,
-0.02004578,,,,,
-0.21956755,,,,,
-0.23085658,,,,,
-0.05525456,,,,,
0.053036526,,,,,
-0.027464803,,,,,
-0.15174785,,,,,
0.5226715,,,,,
0.29057682,,,,,
0.37503463,,,,,
0.0048092394,,,,,
0.008219021,,,,,
-0.0063236062,,,,,
-0.52082086,,,,,
0.30088657,,,,,
0.3661391,,,,,
0.07673436,,,,,
0.010470595,,,,,
0.17561235,,,,,
0.19544026,,,,,
0.22012372,,,,,
0.053929284,,,,,
0.005550895,,,,,
0.03081322,,,,,
0.10681722,,,,,
0.10379266,,,,,
0.3023001,,,,,
0.14779595,,,,,
0.010229594,,,,,
-0.24043548,,,,,
-0.20732357,,,,,
-0.13154514,,,,,
-0.08246522,,,,,
-0.2770898,,,,,
-0.373694,,,,,
-0.39458078,,,,,
0.22230199,,,,,
0.31923908,,,,,
0.034822777,,,,,
-0.015048598,,,,,
0.016932309,,,,,
0.0028514948,,,,,
-0.18374297,,,,,
-0.4697002,,,,,
-0.7979825,,,,,
-0.15386271,,,,,
0.26253384,,,,,
0.2600738,,,,,
0.6296997,,,,,
0.31964582,,,,,
-0.40388358,,,,,
-0.29229292,,,,,
0.15760627,,,,,
0.5539589,,,,,
0.5485248,,,,,
0.17388669,,,,,
0.25752795,,,,,
0.11763735,,,,,
-0.2792152,,,,,
-0.274783,,,,,
-0.42829764,,,,,
-0.40380847,,,,,
-0.16718005,,,,,
-0.17906882,,,,,
-0.043455366,,,,,
-0.03544153,,,,,
0.023936477,,,,,
-0.026507003,,,,,
0.034276024,,,,,
-0.025802018,,,,,
-0.01922955,,,,,
-0.06918041,,,,,
-0.07981746,,,,,
0.06890812,,,,,
0.14327498,,,,,
0.16040257,,,,,
0.36446932,,,,,
0.678709,,,,,
0.6409643,,,,,
0.7835512,,,,,
0.55435055,,,,,
-0.018972578,,,,,
0.21776278,,,,,
0.63976645,,,,,
0.910226,,,,,
0.79130054,,,,,
-0.4244926,,,,,
-0.055053953,,,,,
-0.3455667,,,,,
-0.54547495,,,,,
-0.08756148,,,,,
-0.025728507,,,,,
0.00056545227,,,,,
-0.013160259,,,,,
0.028774556,,,,,
0.019411603,,,,,
0.01064043,,,,,
-0.00591362,,,,,
0.014947836,,,,,
0.017454587,,,,,
0.004649529,,,,,
0.034802422,,,,,
0.0023932883,,,,,
0.033822577,,,,,
0.018566614,,,,,
-0.004626283,,,,,
0.009337877,,,,,
-0.071198106,,,,,
-0.15827323,,,,,
-0.14812672,,,,,
-0.049180504,,,,,
-0.003969708,,,,,
-0.029334202,,,,,
0.028468674,,,,,
-0.025110578,,,,,
-0.022211147,,,,,
0.031912655,,,,,
0.011211668,,,,,
0.021009263,,,,,
-0.0031124311,,,,,
0.011164001,,,,,
0.023913873,,,,,
0.019842455,,,,,
0.00562776,,,,,
-0.0067422264,,,,,
-0.035215624,,,,,
0.014225603,,,,,
0.01633825,,,,,
0.11039035,,,,,
0.32380804,,,,,
0.32450932,,,,,
0.18351258,,,,,
0.19371647,,,,,
0.2833969,,,,,
0.35549024,,,,,
0.36203665,,,,,
0.28531587,,,,,
0.20737615,,,,,
0.28269085,,,,,
0.09127148,,,,,
0.16836335,,,,,
0.3166281,,,,,
0.21431562,,,,,
0.36803445,,,,,
0.28938404,,,,,
0.31128377,,,,,
0.30031928,,,,,
0.029249724,,,,,
0.012553888,,,,,
0.0078107975,,,,,
-0.03228846,,,,,
0.0030318883,,,,,
0.009688092,,,,,
0.041356318,,,,,
-0.53556705,,,,,
0.0963487,,,,,
0.18951379,,,,,
0.17363098,,,,,
0.21864602,,,,,
0.09731835,,,,,
-0.042190157,,,,,
0.12747441,,,,,
0.16349274,,,,,
0.16852716,,,,,
0.32236335,,,,,
0.27588826,,,,,
0.3020342,,,,,
0.109493054,,,,,
0.115524665,,,,,
0.079157665,,,,,
0.042091176,,,,,
0.036717094,,,,,
0.26646045,,,,,
0.24347968,,,,,
-0.23977187,,,,,
-0.21725473,,,,,
0.085190125,,,,,
0.030851694,,,,,
-0.019346932,,,,,
-0.0004168451,,,,,
-0.017851554,,,,,
0.008560883,,,,,
-0.5758238,,,,,
0.49832717,,,,,
0.39181593,,,,,
0.33146715,,,,,
0.22817841,,,,,
0.24353144,,,,,
0.12028706,,,,,
0.099444464,,,,,
-0.030093152,,,,,
0.01271854,,,,,
0.19375493,,,,,
0.26370972,,,,,
0.24432069,,,,,
0.07923572,,,,,
-0.03894625,,,,,
0.053106416,,,,,
0.040113505,,,,,
0.0766799,,,,,
0.15025459,,,,,
0.2313498,,,,,
0.2750863,,,,,
-0.057227608,,,,,
0.1292699,,,,,
0.02111352,,,,,
0.02735523,,,,,
-0.022527141,,,,,
-0.012657775,,,,,
-0.016152034,,,,,
-0.33740252,,,,,
0.37231645,,,,,
0.29103768,,,,,
0.0041133943,,,,,
0.0357025,,,,,
0.23957077,,,,,
0.1669051,,,,,
0.17550154,,,,,
0.041130703,,,,,
0.15151381,,,,,
0.101992235,,,,,
0.117199525,,,,,
0.18728828,,,,,
0.08441986,,,,,
0.05223319,,,,,
0.021508317,,,,,
-0.0038159841,,,,,
0.07748324,,,,,
0.28140217,,,,,
0.33369943,,,,,
0.042546246,,,,,
-0.6658408,,,,,
-0.18951175,,,,,
0.021299671,,,,,
-0.016269825,,,,,
0.015941646,,,,,
0.025081385,,,,,
-0.09617085,,,,,
-0.62153566,,,,,
0.42794833,,,,,
0.22541842,,,,,
-0.038574517,,,,,
0.076992996,,,,,
0.17703947,,,,,
0.1588543,,,,,
0.072140366,,,,,
0.0807408,,,,,
0.075440645,,,,,
0.094948925,,,,,
0.056484886,,,,,
0.14248687,,,,,
0.11369319,,,,,
0.12744421,,,,,
0.042288486,,,,,
0.087913364,,,,,
0.031574145,,,,,
0.024165498,,,,,
0.14753343,,,,,
-0.13113393,,,,,
-0.5119695,,,,,
-0.22696407,,,,,
0.07433623,,,,,
-0.011337298,,,,,
-0.02760835,,,,,
-0.0015366334,,,,,
-0.014537253,,,,,
-0.60927415,,,,,
0.2581052,,,,,
0.07155636,,,,,
-0.10828669,,,,,
0.0813391,,,,,
0.10728594,,,,,
0.11619805,,,,,
0.0003725735,,,,,
0.09765434,,,,,
0.056782696,,,,,
0.12122938,,,,,
0.015941085,,,,,
-0.050145376,,,,,
-0.13436314,,,,,
-0.16418608,,,,,
-0.13605589,,,,,
0.058112156,,,,,
-0.008368927,,,,,
-0.18942574,,,,,
-0.27920145,,,,,
0.0014270705,,,,,
-0.09416882,,,,,
0.41472226,,,,,
0.22773646,,,,,
-0.2823233,,,,,
0.02990813,,,,,
0.49756458,,,,,
0.43262118,,,,,
-0.82875174,,,,,
-0.2945516,,,,,
0.023540737,,,,,
0.07194552,,,,,
0.06292193,,,,,
0.035371,,,,,
0.09248267,,,,,
0.11343693,,,,,
0.12696852,,,,,
0.038755264,,,,,
-0.045281764,,,,,
-0.08455331,,,,,
-0.020715663,,,,,
-0.15519258,,,,,
-0.1785442,,,,,
-0.15184228,,,,,
-0.0011717725,,,,,
-0.06401749,,,,,
0.0056376923,,,,,
-0.24579346,,,,,
-0.20346999,,,,,
0.37037995,,,,,
0.44506782,,,,,
0.38458848,,,,,
-0.20184144,,,,,
-0.10499132,,,,,
0.51859784,,,,,
0.7055543,,,,,
-0.13490844,,,,,
-0.14857744,,,,,
0.26099,,,,,
0.1382388,,,,,
0.098974474,,,,,
0.15230405,,,,,
0.06718793,,,,,
0.030327022,,,,,
0.13086952,,,,,
-0.11110474,,,,,
-0.21242611,,,,,
-0.2002624,,,,,
-0.117677,,,,,
-0.12861621,,,,,
-0.10692187,,,,,
-0.07237837,,,,,
0.009135245,,,,,
0.026667077,,,,,
0.23326561,,,,,
0.0071608857,,,,,
-0.17695914,,,,,
0.21288371,,,,,
0.3713971,,,,,
-0.012575078,,,,,
-0.25214598,,,,,
0.042104013,,,,,
0.41693228,,,,,
0.44864818,,,,,
0.12845047,,,,,
0.16272469,,,,,
0.09612037,,,,,
0.2584269,,,,,
0.24719581,,,,,
0.12953228,,,,,
0.26680768,,,,,
0.21297988,,,,,
0.1646955,,,,,
-0.20940533,,,,,
-0.27911022,,,,,
-0.14012134,,,,,
-0.027658563,,,,,
-0.040285192,,,,,
-0.030828537,,,,,
-0.030531436,,,,,
0.0038043384,,,,,
0.108554766,,,,,
0.09576004,,,,,
-0.21708074,,,,,
-0.118768826,,,,,
0.18302092,,,,,
0.118250415,,,,,
0.043209285,,,,,
-0.32077083,,,,,
0.011421087,,,,,
0.2090182,,,,,
0.20824336,,,,,
0.014646539,,,,,
0.13540436,,,,,
0.30522344,,,,,
0.22941987,,,,,
0.17046157,,,,,
0.20311901,,,,,
0.33825812,,,,,
0.24511172,,,,,
-0.056640644,,,,,
-0.28612006,,,,,
-0.34600604,,,,,
-0.21840063,,,,,
0.0056467787,,,,,
0.04084915,,,,,
0.077648155,,,,,
-0.0014473635,,,,,
-0.008630317,,,,,
0.1191165,,,,,
0.06525945,,,,,
0.020251127,,,,,
0.1583704,,,,,
0.19785264,,,,,
0.314979,,,,,
-0.011983423,,,,,
-0.35059565,,,,,
-0.08724436,,,,,
-0.34339473,,,,,
-0.38070565,,,,,
-0.00040475558,,,,,
-0.15647596,,,,,
0.14437878,,,,,
0.22968128,,,,,
0.20138206,,,,,
0.28752914,,,,,
0.294877,,,,,
0.25904903,,,,,
-0.29604688,,,,,
-0.38046467,,,,,
-0.33311722,,,,,
-0.035642244,,,,,
0.1321877,,,,,
0.24024376,,,,,
0.1779754,,,,,
0.09431993,,,,,
0.04788847,,,,,
0.17810707,,,,,
0.22874038,,,,,
0.277892,,,,,
0.36318892,,,,,
0.3469493,,,,,
-0.21967891,,,,,
-0.25041044,,,,,
0.07287457,,,,,
-0.033007286,,,,,
-0.24281123,,,,,
-0.26344374,,,,,
0.16461262,,,,,
0.16727577,,,,,
0.23645043,,,,,
0.32406327,,,,,
0.18541896,,,,,
0.272965,,,,,
0.17691422,,,,,
0.03085271,,,,,
-0.40025014,,,,,
-0.5644972,,,,,
-0.39486626,,,,,
-0.08285961,,,,,
0.06364207,,,,,
0.042992383,,,,,
-0.010585178,,,,,
0.03831637,,,,,
0.05378542,,,,,
0.07040321,,,,,
0.26161134,,,,,
0.2971059,,,,,
0.46521282,,,,,
0.23424926,,,,,
0.1086831,,,,,
0.052195262,,,,,
0.11490984,,,,,
-0.04556317,,,,,
-0.1934758,,,,,
-0.24210896,,,,,
0.2455144,,,,,
0.5531026,,,,,
0.2733573,,,,,
0.20846862,,,,,
0.19709575,,,,,
0.13796024,,,,,
0.22510391,,,,,
0.025967093,,,,,
-0.3412443,,,,,
-0.40225136,,,,,
-0.31136635,,,,,
-0.20050073,,,,,
-0.10803939,,,,,
-0.070751384,,,,,
-0.068197116,,,,,
-0.044739872,,,,,
-0.064722255,,,,,
-0.08157254,,,,,
0.17670569,,,,,
0.23857264,,,,,
0.39327788,,,,,
0.32670632,,,,,
0.40836257,,,,,
-0.05917234,,,,,
-0.2023278,,,,,
-0.015623408,,,,,
-0.2664741,,,,,
-0.3488963,,,,,
0.071573034,,,,,
0.59071296,,,,,
0.19243002,,,,,
0.16993259,,,,,
0.122442745,,,,,
0.15989971,,,,,
0.18314578,,,,,
-0.014896317,,,,,
-0.22129901,,,,,
-0.2184338,,,,,
-0.20334338,,,,,
-0.27804634,,,,,
-0.19062437,,,,,
-0.09066481,,,,,
-0.03710321,,,,,
-0.13283752,,,,,
-0.1524379,,,,,
-0.0074874684,,,,,
0.066312395,,,,,
0.35989335,,,,,
0.3264716,,,,,
0.29434544,,,,,
0.32022905,,,,,
-0.071859375,,,,,
-0.21501248,,,,,
-0.040682945,,,,,
-0.2523476,,,,,
-0.030180441,,,,,
-0.19153713,,,,,
0.38423333,,,,,
0.0125422655,,,,,
0.15528029,,,,,
0.2148103,,,,,
0.075941466,,,,,
0.031018792,,,,,
-0.03542699,,,,,
-0.13706024,,,,,
-0.124981076,,,,,
-0.12580073,,,,,
-0.27763623,,,,,
-0.2709578,,,,,
-0.24387673,,,,,
-0.13794462,,,,,
-0.119794466,,,,,
-0.09970751,,,,,
-0.012929381,,,,,
0.11606408,,,,,
0.14171149,,,,,
0.11080269,,,,,
0.10489764,,,,,
0.20939136,,,,,
0.06946608,,,,,
-0.12783343,,,,,
0.0075723613,,,,,
-0.14145747,,,,,
0.20204659,,,,,
-0.43895507,,,,,
0.069034986,,,,,
0.1909547,,,,,
0.21249203,,,,,
0.28318676,,,,,
0.21735881,,,,,
0.021136899,,,,,
-0.18269621,,,,,
-0.10207646,,,,,
-0.14403148,,,,,
-0.20791043,,,,,
-0.20703474,,,,,
-0.19812249,,,,,
-0.24229631,,,,,
-0.13673438,,,,,
-0.036676094,,,,,
0.015807008,,,,,
0.02685607,,,,,
0.11820405,,,,,
0.14869286,,,,,
0.0629931,,,,,
0.15230358,,,,,
0.2606074,,,,,
0.15368757,,,,,
-0.19116037,,,,,
-0.006901277,,,,,
-0.078734644,,,,,
0.18651405,,,,,
-0.28105226,,,,,
-0.23726964,,,,,
0.26343665,,,,,
0.18351403,,,,,
0.18367644,,,,,
0.15685374,,,,,
0.024022792,,,,,
0.036168557,,,,,
-8.282195e-05,,,,,
-0.059484262,,,,,
-0.19715318,,,,,
-0.14660129,,,,,
-0.1455684,,,,,
-0.13208595,,,,,
-0.057347644,,,,,
0.0748694,,,,,
0.077222705,,,,,
0.08860214,,,,,
0.122650124,,,,,
0.121997416,,,,,
0.105399884,,,,,
0.09286317,,,,,
0.09041199,,,,,
0.09305389,,,,,
-0.18245703,,,,,
-0.03462937,,,,,
-0.0684395,,,,,
-0.063579835,,,,,
0.09064293,,,,,
0.06520097,,,,,
-0.028174698,,,,,
0.06981751,,,,,
0.11041309,,,,,
0.10697244,,,,,
0.07779348,,,,,
0.1594811,,,,,
0.13910004,,,,,
0.013998452,,,,,
-0.08666237,,,,,
-0.12449895,,,,,
-0.13050437,,,,,
-0.13975717,,,,,
0.12677176,,,,,
0.26179367,,,,,
0.16050564,,,,,
0.19071805,,,,,
0.16246322,,,,,
0.11337829,,,,,
0.08395706,,,,,
0.076692484,,,,,
0.16733882,,,,,
-0.18527597,,,,,
-0.3900146,,,,,
-0.0325284,,,,,
-0.08384944,,,,,
0.39997765,,,,,
0.65510434,,,,,
0.16160035,,,,,
0.114681095,,,,,
0.14445888,,,,,
0.095136255,,,,,
0.15464863,,,,,
0.16741559,,,,,
0.107488856,,,,,
0.2079594,,,,,
0.0022167903,,,,,
-0.1862295,,,,,
-0.17628646,,,,,
-0.16312316,,,,,
-0.020891096,,,,,
0.1931478,,,,,
0.36701575,,,,,
0.26114854,,,,,
0.099704415,,,,,
0.21427363,,,,,
0.18093738,,,,,
0.14683612,,,,,
0.38878563,,,,,
0.07692079,,,,,
-0.42981046,,,,,
-0.22174984,,,,,
0.010059315,,,,,
-0.097355165,,,,,
0.33750588,,,,,
0.50406516,,,,,
0.3355484,,,,,
0.21209204,,,,,
0.111438125,,,,,
-0.0114676,,,,,
0.029152287,,,,,
0.12239499,,,,,
0.07221378,,,,,
0.050224073,,,,,
-0.022781922,,,,,
-0.17204684,,,,,
-0.17086121,,,,,
-0.18842232,,,,,
0.018617064,,,,,
0.22962552,,,,,
0.31430283,,,,,
0.22444552,,,,,
0.0740438,,,,,
0.047605217,,,,,
0.111835696,,,,,
0.25063604,,,,,
0.45311666,,,,,
0.48907256,,,,,
-0.6843096,,,,,
-0.028688926,,,,,
-0.023574328,,,,,
-0.36424106,,,,,
-0.40778822,,,,,
-0.6651403,,,,,
0.0348941,,,,,
0.40573323,,,,,
0.29199663,,,,,
0.15375054,,,,,
0.19976859,,,,,
0.09328219,,,,,
0.09455837,,,,,
-0.011368882,,,,,
-0.0278996,,,,,
-0.14460544,,,,,
-0.15241867,,,,,
-0.017860776,,,,,
0.14696307,,,,,
0.16160466,,,,,
0.16667293,,,,,
0.14440474,,,,,
0.21423848,,,,,
0.2057746,,,,,
-0.03923113,,,,,
0.12770815,,,,,
0.61181283,,,,,
0.101352185,,,,,
-0.123407304,,,,,
-0.0048926272,,,,,
-0.031071153,,,,,
-0.051275387,,,,,
-0.4083568,,,,,
-0.6939246,,,,,
-0.42320746,,,,,
0.008425597,,,,,
0.02692946,,,,,
0.036688723,,,,,
-0.09648106,,,,,
-0.22351246,,,,,
-0.06442413,,,,,
-0.075863235,,,,,
0.015611796,,,,,
-0.050123665,,,,,
-0.053150117,,,,,
0.05466632,,,,,
0.1864429,,,,,
0.15139881,,,,,
0.26163933,,,,,
0.12835428,,,,,
0.17529674,,,,,
0.11453658,,,,,
-0.13092579,,,,,
0.03075653,,,,,
0.24131894,,,,,
0.261844,,,,,
0.40240043,,,,,
-0.001639393,,,,,
0.018251969,,,,,
0.025447054,,,,,
-0.11636907,,,,,
-0.3087207,,,,,
-0.27429366,,,,,
0.2048932,,,,,
0.016458638,,,,,
-0.29067284,,,,,
-0.2947056,,,,,
-0.47050717,,,,,
-0.14914086,,,,,
-0.13898091,,,,,
-0.04019405,,,,,
0.014801835,,,,,
0.13091749,,,,,
0.10009855,,,,,
0.0828439,,,,,
0.21836706,,,,,
0.118740186,,,,,
0.14671084,,,,,
0.15392372,,,,,
0.18924603,,,,,
-0.08815085,,,,,
-0.17837964,,,,,
0.28703988,,,,,
0.29138857,,,,,
0.36847368,,,,,
-0.0026826137,,,,,
0.023457,,,,,
-0.034258686,,,,,
0.7968506,,,,,
0.64157075,,,,,
0.33546045,,,,,
0.15204832,,,,,
-0.3119152,,,,,
-0.38730726,,,,,
-0.25387833,,,,,
0.037506238,,,,,
0.41762984,,,,,
0.3492609,,,,,
0.035148714,,,,,
-0.09603642,,,,,
-0.20128292,,,,,
0.041736,,,,,
0.074490026,,,,,
0.24053256,,,,,
0.044681452,,,,,
0.0764499,,,,,
0.13033077,,,,,
0.07183327,,,,,
0.12609048,,,,,
-0.025799341,,,,,
-0.31432253,,,,,
0.07586277,,,,,
-0.09063818,,,,,
0.020382699,,,,,
-0.027956393,,,,,
-0.010318305,,,,,
0.51294446,,,,,
0.53736186,,,,,
0.53550845,,,,,
0.19914399,,,,,
-0.004205227,,,,,
-0.27260542,,,,,
-0.27657694,,,,,
0.38724357,,,,,
-0.022801016,,,,,
-0.13754465,,,,,
-0.24903367,,,,,
0.10978759,,,,,
-0.12874997,,,,,
-0.10492516,,,,,
-0.13372035,,,,,
-0.17423081,,,,,
0.08650917,,,,,
0.10574794,,,,,
0.2702648,,,,,
0.2633028,,,,,
0.24527769,,,,,
0.2641858,,,,,
0.20788886,,,,,
0.61928,,,,,
-0.1109243,,,,,
0.013646254,,,,,
0.0118946945,,,,,
0.033157613,,,,,
-0.035247874,,,,,
-0.01526432,,,,,
0.05022036,,,,,
-0.5756007,,,,,
-0.60629725,,,,,
-0.70823973,,,,,
-0.24401824,,,,,
0.8282732,,,,,
-0.014851166,,,,,
-0.2547502,,,,,
0.4324228,,,,,
-0.010619328,,,,,
-0.09569671,,,,,
-0.067301765,,,,,
0.0023450654,,,,,
0.18031625,,,,,
0.36432981,,,,,
0.50062895,,,,,
0.51452357,,,,,
0.36950362,,,,,
0.34726718,,,,,
0.020825204,,,,,
0.64979327,,,,,
-0.010028776,,,,,
0.0039650714,,,,,
-0.022571076,,,,,
-0.0014131197,,,,,
0.0074855303,,,,,
0.0143884085,,,,,
0.0063136946,,,,,
-0.02741453,,,,,
-0.048373915,,,,,
-0.08289492,,,,,
-0.14710252,,,,,
-0.17892586,,,,,
-0.2833839,,,,,
-0.3484936,,,,,
-0.3077584,,,,,
-0.283065,,,,,
-0.41958022,,,,,
-0.36488375,,,,,
-0.3574692,,,,,
-0.23337595,,,,,
-0.20852749,,,,,
0.17529744,,,,,
0.59689313,,,,,
0.10410785,,,,,
-0.09633502,,,,,
0.43144643,,,,,
-0.67236644,,,,,
0.0054015773,,,,,
0.026681343,,,,,
-0.034211963,,,,,
-0.026758196,,,,,
0.03470113,,,,,
0.035264447,,,,,
-0.0012761994,,,,,
-0.035054203,,,,,
-0.0076202624,,,,,
0.0017646381,,,,,
-0.022921886,,,,,
-0.022973053,,,,,
0.0014696377,,,,,
-0.008591388,,,,,
-0.031475477,,,,,
-0.021671977,,,,,
-0.011791712,,,,,
0.049142487,,,,,
0.023704417,,,,,
-0.006279551,,,,,
0.018099386,,,,,
-0.007829815,,,,,
0.03314655,,,,,
0.020220328,,,,,
0.02258203,,,,,
0.030463483,,,,,
0.0036010998,,,,,
-0.028165793,,,,,
-0.034118235,,,,,
0.023152161,,,,,
-0.012503735,,,,,
-0.017485125,,,,,
0.010794462,,,,,
0.031242188,,,,,
-0.0017524703,,,,,
0.010349959,,,,,
0.006955654,,,,,
-0.014215487,,,,,
-0.021909432,,,,,
-0.033548236,,,,,
-0.010150136,,,,,
0.074010074,,,,,
0.015501786,,,,,
0.059323754,,,,,
0.043286268,,,,,
0.0025651199,,,,,
-0.28284737,,,,,
-0.64171976,,,,,
-0.77245307,,,,,
-0.40288046,,,,,
-0.1696707,,,,,
-0.23087622,,,,,
-0.19792569,,,,,
-0.21749762,,,,,
-0.17207305,,,,,
-0.0075845383,,,,,
-0.008872237,,,,,
0.010753232,,,,,
-0.017379528,,,,,
0.02923461,,,,,
0.0065852236,,,,,
-0.003113619,,,,,
-0.007830852,,,,,
0.54799885,,,,,
0.34385973,,,,,
-0.31155154,,,,,
-0.091736585,,,,,
0.06816547,,,,,
-0.44072032,,,,,
-0.35979503,,,,,
-0.31647414,,,,,
-0.31444246,,,,,
-0.19351865,,,,,
0.115918286,,,,,
0.35568416,,,,,
0.24203719,,,,,
-0.025426883,,,,,
-0.12517723,,,,,
-0.28377908,,,,,
0.015551822,,,,,
-0.48267782,,,,,
-0.3134129,,,,,
0.19033678,,,,,
-0.4844424,,,,,
-0.5568477,,,,,
0.011959611,,,,,
0.0068779336,,,,,
0.020623703,,,,,
0.0042376774,,,,,
-0.021547098,,,,,
-0.040809244,,,,,
0.65088665,,,,,
0.35294527,,,,,
0.54968476,,,,,
0.13473658,,,,,
0.006458003,,,,,
-0.2616753,,,,,
-0.34728938,,,,,
-0.37949544,,,,,
-0.17404072,,,,,
-0.33290306,,,,,
-0.71463245,,,,,
0.028073093,,,,,
0.4265591,,,,,
0.49474797,,,,,
0.440144,,,,,
0.32046306,,,,,
-0.08000955,,,,,
0.3519948,,,,,
0.28571618,,,,,
-0.123440705,,,,,
-0.074225046,,,,,
0.7736994,,,,,
0.69546735,,,,,
-0.0012912069,,,,,
0.0012423609,,,,,
0.016883899,,,,,
-0.013985383,,,,,
-0.08580298,,,,,
0.008497234,,,,,
-0.47987896,,,,,
-0.31006765,,,,,
-0.35338798,,,,,
-0.36767337,,,,,
-0.26889884,,,,,
-0.23195598,,,,,
-0.22728458,,,,,
-0.049205117,,,,,
-0.28146946,,,,,
0.06396551,,,,,
-0.04569649,,,,,
0.09697141,,,,,
0.29327935,,,,,
0.27782765,,,,,
0.41771644,,,,,
0.61488664,,,,,
0.43660238,,,,,
0.09750109,,,,,
-0.0034730535,,,,,
0.1182334,,,,,
0.52383476,,,,,
-0.15524173,,,,,
0.11067722,,,,,
-0.04775798,,,,,
0.0047447174,,,,,
-0.028835239,,,,,
-0.07109753,,,,,
-0.5158201,,,,,
-0.20837054,,,,,
-0.104665145,,,,,
-0.23638268,,,,,
-0.18609524,,,,,
-0.17259131,,,,,
-0.16330177,,,,,
-0.12268724,,,,,
-0.17888425,,,,,
-0.11226123,,,,,
-0.099150345,,,,,
-0.13742676,,,,,
-0.18499902,,,,,
-0.14447588,,,,,
-0.09338234,,,,,
0.016895605,,,,,
0.19482468,,,,,
0.2874639,,,,,
0.2700425,,,,,
0.073793285,,,,,
0.07388154,,,,,
0.19334461,,,,,
-0.37831497,,,,,
-0.044239223,,,,,
-0.018202849,,,,,
0.0034329894,,,,,
-0.016426278,,,,,
0.035956003,,,,,
-0.40925437,,,,,
-0.24510364,,,,,
-0.0031004273,,,,,
-0.08004016,,,,,
-0.09395015,,,,,
-0.07060872,,,,,
-0.09011144,,,,,
-0.1588081,,,,,
-0.17950942,,,,,
-0.081479296,,,,,
-0.07998109,,,,,
-0.19738522,,,,,
-0.16353396,,,,,
-0.20137191,,,,,
-0.22074403,,,,,
-0.026292056,,,,,
0.12828785,,,,,
0.2632571,,,,,
0.16956405,,,,,
0.27434826,,,,,
0.27463692,,,,,
